Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg)
26.071,0,-52.40,57.67,404.12,24.45,10.26,176.91
26.126,0,-51.90,57.40,402.56,24.34,11.40,175.79
26.126,17,450.83,732.75,2766.89,6.65,5.81,-126.00
26.177,0,-51.89,57.35,405.15,24.64,10.44,176.19
26.178,17,444.70,719.91,2721.59,5.08,3.69,-127.90
26.228,0,-51.19,56.72,403.44,24.47,11.42,176.24
26.284,0,-50.91,56.97,406.27,24.78,8.31,176.70
26.284,17,443.95,719.62,2722.12,5.90,4.34,-128.89
26.335,0,-48.60,56.13,403.22,24.48,12.36,175.16
26.386,0,-47.00,56.13,403.67,24.71,11.28,175.50
26.435,0,-46.00,56.13,403.72,24.71,11.40,175.53
26.488,0,-44.12,56.50,405.29,25.27,8.81,176.36
26.541,0,-43.38,56.67,406.21,25.27,8.08,175.37
26.541,17,431.74,699.34,2642.29,5.20,6.29,-125.95
26.599,0,-40.00,56.47,405.53,25.29,9.20,175.34
26.653,0,-34.35,56.81,404.44,25.71,10.79,175.05
26.705,0,-33.43,56.78,402.34,25.80,10.47,175.62
26.757,0,-33.29,57.25,403.92,26.47,6.41,176.38
26.808,0,-32.84,57.23,402.07,25.84,10.13,175.26
26.863,0,-32.57,57.41,403.90,25.89,8.79,174.13
26.916,0,-33.05,57.71,403.87,25.96,7.30,175.25
26.970,0,-33.12,57.66,403.68,25.93,8.23,175.04
27.023,0,-33.22,57.61,403.24,25.94,8.62,175.77
27.071,0,-33.21,57.80,404.07,26.19,8.03,175.63
27.141,0,-33.49,58.00,404.81,26.20,6.39,176.32
27.190,0,-33.74,58.09,403.38,26.09,8.36,176.19
27.242,0,-34.21,58.54,405.22,26.17,6.69,174.99
27.293,0,-33.98,58.54,404.71,26.06,6.39,175.71
27.351,0,-33.94,58.32,403.81,26.03,8.18,175.11
27.415,0,-34.23,58.50,405.33,26.32,6.60,175.52
27.468,0,-34.27,58.20,404.33,26.08,7.38,174.49
27.521,0,-33.96,58.54,405.24,26.17,6.71,175.00
27.573,0,-34.13,58.11,403.32,25.83,9.84,175.61
27.625,0,-33.98,58.09,403.37,26.09,8.33,176.18
27.652,0,-33.87,57.92,402.99,25.72,10.51,175.29
27.705,0,-33.57,58.34,406.08,26.45,5.01,176.76
27.764,0,-32.01,57.93,406.64,26.19,6.68,175.87
27.818,0,-31.65,57.47,405.39,25.97,9.98,174.05
27.872,0,-31.79,57.66,406.25,26.56,7.03,175.18
27.924,0,-32.23,57.48,405.32,26.08,8.48,173.87
27.978,0,-32.23,57.74,404.03,26.10,9.68,174.48
28.031,0,-32.62,57.80,404.51,25.68,11.05,175.00
28.084,0,-32.76,57.97,405.59,26.24,8.14,174.17
28.138,0,-32.51,58.44,405.41,26.19,7.91,176.18
28.190,0,-32.68,58.55,405.61,26.13,7.31,173.87
28.244,0,-34.62,59.90,405.21,26.22,7.63,174.78
28.299,0,-40.57,61.26,404.54,25.59,7.74,173.08
28.352,0,-53.57,63.41,395.32,24.51,9.02,175.06
28.405,0,-57.71,64.30,394.43,24.07,8.90,175.14
28.458,0,-65.65,65.57,391.59,23.19,8.48,176.60
28.510,0,-74.12,68.70,390.12,22.45,7.70,175.01
28.562,0,-79.66,70.57,383.48,21.83,8.26,177.43
28.615,0,-82.67,73.99,378.36,21.75,6.79,179.79
28.668,0,-83.44,76.15,376.22,21.14,6.54,179.88
28.722,0,-83.04,77.69,377.92,21.66,5.65,-179.39
28.777,0,-83.45,78.33,378.34,21.29,6.34,179.08
28.830,0,-83.82,79.03,377.50,21.21,6.16,-179.90
28.884,0,-83.99,79.45,377.73,21.58,5.80,-179.72
28.937,0,-84.55,80.62,377.42,21.00,6.34,179.37
28.992,0,-84.78,80.88,376.25,20.96,5.98,-179.77
29.048,0,-84.64,80.64,377.08,21.06,5.20,-179.93
29.101,0,-82.85,79.89,376.48,21.15,6.43,-179.30
29.156,0,-81.85,79.18,378.62,21.50,6.28,-179.29
29.208,0,-80.34,78.81,379.54,21.81,5.55,-179.37
29.208,17,31.64,-23.27,106.27,-39.00,75.49,-93.13
29.263,0,-79.34,78.36,380.82,21.41,6.10,179.82
29.319,0,-78.94,78.01,381.56,21.42,6.28,179.25
29.319,17,437.81,709.41,2681.93,4.73,4.72,-127.45
29.374,0,-78.60,77.97,381.08,21.79,6.21,179.43
29.429,0,-78.72,77.90,380.40,21.57,6.63,179.90
29.494,0,-78.76,77.79,381.66,21.50,5.72,178.96
29.557,0,-78.34,77.61,381.91,21.77,6.27,179.95
29.613,0,-77.91,77.26,380.72,21.77,5.67,-179.43
29.667,0,-77.16,76.82,379.99,22.20,5.50,-178.83
29.723,0,-76.89,77.01,381.35,21.85,5.71,-179.62
29.778,0,-76.97,77.14,382.09,21.85,5.83,179.74
29.778,17,31.64,-23.27,106.27,-39.00,75.49,-93.13
29.832,0,-76.92,77.07,381.29,22.10,4.88,-179.33
29.832,17,429.31,696.31,2632.40,6.47,5.01,-126.96
29.886,0,-77.07,76.82,381.63,21.48,6.93,178.18
29.942,0,-77.21,76.82,382.09,21.67,6.09,179.17
29.998,0,-76.80,76.93,381.74,22.05,6.66,179.66
30.057,0,-76.17,76.74,381.16,22.23,4.98,-178.82
30.112,0,-76.02,76.61,380.90,22.18,6.03,-179.00
30.166,0,-75.87,75.88,381.71,21.83,6.70,179.33
30.221,0,-75.45,75.81,381.48,21.86,5.84,-179.48
30.276,0,-75.19,75.45,382.64,21.70,6.54,178.96
30.276,17,31.64,-23.27,106.27,-39.00,75.49,-93.13
30.330,0,-75.20,75.27,382.92,21.65,7.85,177.45
30.331,17,438.31,708.91,2680.03,6.36,5.98,-127.29
30.383,0,-75.13,75.54,383.03,22.13,5.87,179.31
30.437,0,-75.44,75.44,382.40,22.00,5.87,-179.87
30.491,0,-75.27,75.39,382.11,22.01,5.98,-179.61
30.545,0,-75.19,75.45,382.64,21.70,6.54,178.96
30.599,0,-74.41,74.98,381.43,22.00,6.17,179.77
30.652,0,-74.18,74.89,381.20,22.10,5.86,-179.65
30.707,0,-74.19,74.83,381.24,21.92,6.13,179.77
30.762,0,-73.87,74.96,381.76,21.79,6.43,178.92
30.816,0,-74.14,74.98,381.70,22.20,5.49,179.65
30.873,0,-73.79,75.25,380.96,21.92,6.27,180.00
30.926,0,-74.35,75.51,381.73,21.98,6.08,179.46
30.978,0,-74.54,75.62,381.69,21.96,6.70,179.20
31.034,0,-74.20,75.70,381.29,22.39,5.32,-179.54
31.088,0,-73.80,75.72,380.95,21.91,6.28,179.95
31.088,17,31.64,-23.27,106.27,-39.00,75.49,-93.13
31.141,0,-74.07,75.80,380.93,22.18,5.39,-179.76
31.194,0,-74.07,75.80,380.93,22.18,5.39,-179.76
31.250,0,-73.84,76.04,380.94,22.17,5.42,-179.78
31.304,0,-73.50,76.38,380.67,22.18,5.94,179.74
31.356,0,-74.32,76.75,380.89,22.16,5.38,-179.85
31.411,0,-74.21,76.66,379.44,22.04,4.85,-179.42
31.463,0,-74.01,77.23,380.19,22.18,5.04,-179.13
31.515,0,-73.90,77.23,380.94,22.24,4.82,179.82
31.573,0,-74.07,77.52,380.79,22.33,5.17,-179.33
31.641,0,-73.97,77.35,379.29,22.55,5.09,-178.72
31.695,0,-74.36,78.04,379.77,21.96,5.07,-179.41
31.749,0,-74.86,78.34,379.81,22.40,5.45,-179.78
31.803,0,-74.91,77.84,378.54,22.24,4.78,-177.78
31.857,0,-74.95,77.83,381.24,21.92,5.81,179.60
31.910,0,-74.64,77.56,380.49,22.09,6.43,179.91
31.962,0,-74.35,77.35,381.58,22.08,6.09,179.75
32.015,0,-74.52,77.00,380.81,22.07,6.94,179.47
32.071,0,-74.21,77.27,381.15,22.06,5.89,-179.87
32.126,0,-74.70,77.45,381.16,21.87,6.11,179.52
32.126,17,1118.18,-832.24,6125.46,-104.82,26.31,-179.52
32.182,0,-74.48,77.34,379.99,22.02,6.49,-179.82
32.236,0,-74.47,77.40,379.92,22.20,6.24,-179.26
32.289,0,-74.43,77.39,380.93,22.39,4.07,-179.08
32.289,17,1118.18,-832.24,6125.46,-104.82,26.31,-179.52
32.343,0,-74.69,77.51,381.11,22.06,5.85,-179.90
32.396,0,-74.60,77.38,380.35,22.04,5.75,-179.26
32.450,0,-74.62,77.32,380.43,21.86,5.99,-179.83
32.502,0,-74.39,77.40,380.96,22.30,4.67,-178.83
32.556,0,-74.54,77.38,380.69,22.28,5.39,-179.45
32.556,17,31.64,-23.27,106.27,-39.00,75.49,-93.13
32.607,0,-74.95,77.80,380.03,22.13,5.23,-179.33
32.659,0,-75.33,77.79,380.37,21.86,5.93,-179.90
32.711,0,-74.79,77.69,378.85,22.35,5.07,-178.97
32.765,0,-75.01,77.83,380.73,21.97,4.63,-179.56
32.818,0,-74.22,77.75,381.14,22.05,5.90,-179.91
32.873,0,-71.88,77.77,379.57,22.36,5.53,-179.28
32.873,17,426.00,688.60,2604.74,4.84,7.34,-127.50
32.928,0,-72.43,78.30,380.78,22.39,6.57,179.99
32.982,0,-72.51,78.19,379.20,22.73,6.73,-178.57
33.037,0,-71.41,78.44,378.81,22.69,6.31,-179.23
33.092,0,-70.66,78.33,380.00,22.66,8.53,-179.75
33.149,0,-69.52,78.48,380.07,23.09,7.58,-178.92
33.204,0,-68.88,77.94,378.83,23.48,7.21,-177.98
33.259,0,-66.62,78.11,379.96,23.60,7.28,-178.93
33.313,0,-65.38,77.71,380.84,24.11,9.36,-178.52
33.366,0,-64.47,77.73,381.87,23.76,9.27,-178.77
33.366,17,431.79,698.61,2642.64,5.18,6.38,-127.93
33.421,0,-63.49,77.44,382.92,24.19,8.89,-178.98
33.475,0,-62.67,76.95,383.52,24.03,8.50,-178.97
33.530,0,-61.17,76.93,385.09,24.54,8.85,-179.07
33.586,0,-58.70,76.97,385.18,24.46,8.66,-179.55
33.586,17,444.48,720.42,2720.33,7.90,8.23,-127.35
33.640,0,-58.84,77.23,386.07,24.43,9.39,179.24
33.699,0,-65.93,76.63,385.84,23.40,8.88,179.50
33.762,0,-70.03,76.57,385.98,22.92,6.98,179.64
33.818,0,-72.23,76.64,385.83,22.53,5.97,179.46
33.819,17,31.64,-23.27,106.27,-39.00,75.49,-93.13
33.872,0,-78.53,77.69,386.97,22.17,5.10,178.87
33.925,0,-91.74,79.28,385.54,20.14,3.95,177.56
33.979,0,-99.58,80.10,385.43,18.71,2.58,177.05
34.034,0,-103.52,80.32,384.32,18.31,0.34,177.62
34.087,0,-111.66,81.16,384.83,16.86,-1.21,175.35
34.143,0,-116.17,81.17,383.37,16.51,-9.64,173.39
34.200,0,-117.97,79.91,378.92,15.69,-11.54,176.98
34.256,0,-120.26,80.03,384.69,15.35,-9.62,173.15
34.311,0,-119.94,79.62,384.63,15.33,-11.21,174.42
34.366,0,-119.99,79.04,384.77,15.67,-14.92,176.24
34.422,0,-120.51,80.15,388.90,15.45,-12.79,176.00
34.476,0,-119.44,80.81,392.19,15.32,-8.24,175.14
34.530,0,-114.71,81.36,391.88,15.64,-8.21,178.12
34.584,0,-110.14,81.22,391.75,15.91,-8.66,178.59
34.637,0,-103.73,81.14,395.27,15.78,-5.68,-179.81
34.693,0,-101.88,81.81,401.90,15.53,-6.01,176.26
34.746,0,-101.89,82.54,402.38,15.26,-6.04,176.25
34.799,0,-103.38,84.33,401.22,14.77,-8.96,178.90
34.854,0,-106.67,86.72,403.50,13.66,-8.90,178.86
34.911,0,-106.91,88.41,404.49,13.83,-9.27,-178.55
34.968,0,-106.91,90.67,413.26,13.59,-6.36,-179.71
35.021,0,-105.62,89.88,420.48,13.54,-6.20,179.51
35.075,0,-104.33,87.68,425.38,13.78,-5.85,178.68
35.132,0,-103.89,86.60,425.92,13.92,-6.34,179.77
35.189,0,-102.95,87.28,428.69,13.96,-5.21,177.77
35.243,0,-103.60,88.73,428.64,13.88,-7.21,178.30
35.297,0,-106.36,91.88,428.21,13.12,-7.33,178.15
35.350,0,-109.44,95.74,429.03,12.27,-9.16,-178.28
35.402,0,-109.63,96.21,434.39,12.17,-7.94,-178.18
35.457,0,-107.19,96.82,440.15,12.69,-8.06,-178.58
35.511,0,-108.34,97.23,448.01,12.73,-6.04,-178.75
35.567,0,-108.37,98.55,455.96,12.48,-5.80,-178.83
35.623,0,-105.93,100.10,460.62,12.37,-7.59,-177.02
35.679,0,-101.95,105.08,480.00,12.32,-4.08,-177.84
35.734,0,-102.17,106.63,488.71,11.86,-4.23,-178.54
35.791,0,-101.03,107.45,494.16,11.66,-4.37,-179.38
35.851,0,-99.77,108.29,500.38,11.43,-4.14,-178.77
35.910,0,-96.31,108.88,503.41,11.29,-4.77,-178.55
35.911,17,31.64,-23.27,106.27,-39.00,75.49,-93.13
35.964,0,-92.81,109.25,505.82,11.27,-3.48,-178.78
36.020,0,-86.37,109.32,508.85,11.76,-5.13,-179.00
36.077,0,-79.51,109.64,514.73,11.62,-5.76,-179.76
36.134,0,-75.77,110.02,517.87,12.01,-6.08,-179.19
36.190,0,-73.74,109.94,518.91,12.11,-5.35,179.65
36.243,0,-72.08,110.86,522.33,12.18,-6.20,178.90
36.298,0,-70.72,111.07,522.95,11.80,-5.20,179.74
36.355,0,-69.05,111.93,526.34,11.86,-5.09,179.78
36.408,0,-70.08,112.33,528.59,11.76,-5.50,179.56
36.465,0,-70.90,113.23,533.03,11.98,-5.92,177.36
36.514,0,-73.36,113.86,531.91,11.67,-4.54,177.71
36.568,0,-75.87,114.99,528.96,11.75,-4.38,176.41
36.618,0,-77.31,115.51,524.63,11.66,-5.45,177.72
36.669,0,-82.53,116.98,516.22,11.14,-4.76,-179.06
36.719,0,-90.49,119.41,510.71,10.70,-6.50,-179.75
36.771,0,-93.61,120.42,511.22,10.03,-4.69,178.33
36.823,0,-95.61,121.56,502.09,10.19,-6.28,-179.52
36.874,0,-101.27,123.55,488.98,10.25,-6.14,-177.89
36.925,0,-106.12,126.10,487.94,10.41,-7.55,-178.88
36.977,0,-108.66,125.77,483.83,9.93,-6.26,-177.17
37.032,0,-110.73,126.03,481.31,9.33,-6.48,-176.72
37.087,0,-113.08,126.12,484.26,9.58,-6.77,-178.59
37.141,0,-111.76,124.46,482.33,10.13,-6.77,-177.44
37.194,0,-112.26,123.02,481.15,9.84,-5.15,-177.26
37.249,0,-111.33,122.25,483.76,10.22,-6.42,-178.24
37.304,0,-110.91,120.75,485.30,10.17,-4.60,-178.57
37.358,0,-107.79,117.87,485.73,10.79,-3.95,-177.37
37.419,0,-105.17,115.19,488.39,10.92,-5.61,-178.24
37.474,0,-102.57,113.17,492.41,11.23,-4.20,-178.78
37.528,0,-96.99,107.66,493.89,11.87,-5.05,-178.23
37.582,0,-93.70,105.26,496.93,12.65,-5.01,-179.66
37.637,0,-92.55,104.13,496.38,12.58,-5.71,-178.59
37.691,0,-90.57,102.40,495.95,12.90,-6.10,-177.72
37.745,0,-89.48,101.15,497.35,12.97,-5.46,-179.08
37.798,0,-89.97,101.47,498.65,12.44,-4.06,-179.95
37.851,0,-90.23,101.62,498.52,12.82,-5.76,-179.88
37.908,0,-89.70,101.42,496.74,12.62,-4.78,-178.91
37.967,0,-90.53,100.89,497.96,12.28,-4.96,-179.33
38.026,0,-90.18,100.87,498.22,12.86,-5.09,-179.06
38.080,0,-90.82,100.72,498.25,12.81,-4.64,-179.18
38.134,0,-92.15,100.87,498.61,12.46,-4.19,-179.95
38.135,17,443.11,719.54,2717.00,6.72,4.95,-127.74
38.189,0,-92.27,100.75,498.42,12.33,-4.12,179.63
38.245,0,-92.07,100.18,496.92,12.70,-4.48,-178.59
38.300,0,-93.51,100.36,499.58,12.13,-3.26,179.10
38.356,0,-95.43,100.41,498.70,12.90,-5.50,-179.66
38.411,0,-98.80,100.77,498.01,12.07,-3.41,179.66
38.468,0,-100.22,100.95,495.83,12.24,-5.16,-178.52
38.522,0,-100.87,100.88,497.06,12.07,-4.39,-178.98
38.577,0,-100.99,100.66,498.00,11.75,-3.48,-179.84
38.631,0,-100.02,99.92,497.04,12.19,-3.01,-179.03
38.686,0,-100.55,99.64,497.15,12.07,-4.40,-178.91
38.742,0,-100.48,99.50,496.72,12.16,-3.94,-178.13
38.742,17,31.65,-23.25,106.25,-38.80,75.49,-93.04
38.797,0,-100.33,98.86,497.15,12.25,-3.47,-178.87
38.797,17,1123.10,-834.73,6157.45,-102.65,26.94,-172.41
38.853,0,-100.19,99.02,499.24,12.08,-3.27,-179.09
38.909,0,-99.99,98.69,499.86,12.22,-3.89,-177.99
38.964,0,-99.28,98.82,500.71,12.22,-3.84,-179.58
39.017,0,-99.16,98.56,499.69,12.48,-4.29,-178.79
39.073,0,-99.34,99.12,501.25,12.14,-2.29,178.87
39.127,0,-99.35,99.23,500.95,12.00,-3.25,179.32
39.181,0,-98.61,99.15,500.08,12.33,-4.26,-179.74
39.236,0,-98.66,99.43,500.69,12.22,-3.79,-179.59
39.291,0,-98.87,100.08,502.05,12.33,-3.06,179.96
39.345,0,-99.24,100.09,500.00,12.34,-4.28,-179.80
39.400,0,-100.04,100.62,501.24,11.91,-3.72,178.36
39.453,0,-99.65,100.71,499.59,11.98,-3.65,-179.99
39.507,0,-99.29,100.81,500.52,12.16,-3.31,-179.79
39.560,0,-98.75,100.42,499.00,12.32,-3.59,180.00
39.612,0,-99.24,100.71,499.96,12.34,-4.27,-179.83
39.664,0,-99.09,101.13,499.40,12.14,-2.62,-179.95
39.716,0,-98.98,100.89,498.52,12.41,-3.15,-179.21
39.769,0,-99.04,101.23,499.94,12.13,-2.71,179.57
39.824,0,-98.96,101.25,500.41,12.49,-3.35,179.65
39.878,0,-98.75,101.04,498.96,12.32,-3.58,179.97
39.906,0,-98.33,100.96,498.06,12.24,-3.96,-178.75
39.959,0,-98.36,100.89,498.54,12.41,-3.11,-179.20
40.012,0,-98.38,101.14,499.88,12.50,-3.23,-179.83
40.073,0,-98.66,101.12,500.52,12.15,-3.27,-179.79
40.135,0,-98.30,101.01,499.97,12.33,-4.21,-179.82
40.192,0,-98.02,101.12,498.08,12.29,-4.37,-178.65
40.247,0,-97.56,100.83,496.95,12.52,-4.71,-177.85
40.300,0,-98.04,101.21,499.05,12.15,-4.52,179.96
40.353,0,-97.65,101.05,498.62,12.22,-3.99,-179.19
40.406,0,-97.32,100.97,497.68,12.37,-3.85,-177.88
40.459,0,-96.93,100.82,496.97,12.52,-4.68,-177.84
40.512,0,-97.68,101.62,499.95,12.33,-4.17,-179.84
40.564,0,-97.68,101.31,499.97,12.33,-4.17,-179.82
40.564,17,31.64,-23.27,106.27,-39.00,75.49,-93.13
40.619,0,-99.02,101.05,499.84,12.06,-2.23,179.46
40.671,0,-100.10,100.88,499.49,12.43,-3.85,-179.04
40.727,0,-94.63,99.60,495.21,13.08,-4.87,-176.99
40.727,17,486.20,787.73,2972.73,5.72,7.62,-133.30
40.780,0,-81.65,98.49,498.76,14.56,-4.16,-179.61
40.833,0,-76.97,97.24,497.77,14.98,-3.80,-178.59
40.886,0,-67.30,95.26,499.54,15.04,-3.61,-178.97
40.939,0,-58.83,92.69,499.63,15.59,-5.98,-179.35
40.992,0,-48.44,88.93,497.40,16.43,-8.27,-178.87
41.046,0,-39.83,84.73,498.59,16.84,-6.40,-177.79
41.098,0,-31.80,80.83,502.04,17.84,-7.81,179.49
41.153,0,-25.34,77.87,505.95,18.24,-6.29,179.40
41.206,0,-16.96,75.00,504.99,18.63,-6.05,178.63
41.260,0,-12.07,73.10,503.01,19.03,-6.58,177.41
41.260,17,31.64,-23.27,106.27,-39.00,75.49,-93.13
41.313,0,-10.29,71.85,502.32,19.08,-6.15,178.60
41.366,0,-8.13,70.01,502.56,19.04,-6.01,178.76
41.420,0,-2.70,66.73,501.16,19.16,-7.00,179.97
41.472,0,0.59,65.42,502.04,19.43,-6.34,179.38
41.525,0,3.52,64.52,502.43,19.48,-6.37,178.69
41.578,0,8.75,62.95,501.06,20.27,-7.43,178.65
41.629,0,10.07,62.52,500.95,20.60,-7.57,177.02
41.682,0,10.77,62.51,500.23,20.59,-9.01,176.62
41.734,0,11.57,62.80,500.58,20.05,-7.00,178.25
41.787,0,11.57,62.80,500.58,20.05,-7.00,178.25
41.841,0,12.57,62.52,499.06,20.44,-8.49,177.07
41.896,0,12.61,62.32,498.56,20.31,-7.62,178.22
41.950,0,13.20,62.09,497.50,20.48,-7.98,177.30
42.001,0,13.29,61.95,497.60,20.67,-8.48,176.98
42.048,0,14.22,62.16,498.75,20.73,-7.69,176.89
42.102,0,14.83,62.16,498.76,20.72,-7.64,176.90
42.152,0,14.90,62.01,498.66,20.37,-7.65,177.65
42.207,0,15.37,62.22,499.73,20.34,-6.66,178.33
42.263,0,15.94,62.10,497.58,20.46,-7.77,177.36
42.313,0,16.02,62.04,497.04,20.67,-8.84,177.23
42.361,0,16.02,62.04,497.04,20.67,-8.84,177.23
42.412,0,16.90,62.09,495.79,20.85,-9.21,176.36
42.461,0,17.12,62.05,495.33,20.97,-9.98,176.82
42.514,0,17.02,62.05,495.84,20.45,-8.22,178.28
42.564,0,17.54,62.04,497.08,20.65,-8.72,177.26
42.613,0,17.54,62.04,497.08,20.65,-8.72,177.26
42.640,0,16.72,61.55,494.91,20.91,-9.41,177.35
42.691,0,17.26,61.94,498.21,20.72,-8.08,177.18
42.739,0,16.55,62.41,498.05,20.30,-7.90,178.47
42.791,0,16.60,62.43,495.87,20.60,-9.45,177.31
42.842,0,16.61,62.73,496.41,20.69,-9.30,177.36
42.894,0,16.32,63.06,498.44,20.18,-7.04,178.04
42.944,0,16.32,63.25,496.95,20.69,-8.80,177.15
42.994,0,15.71,62.94,496.96,20.69,-8.85,177.15
43.044,0,16.24,63.01,497.52,20.47,-7.73,177.30
43.093,0,16.62,62.94,496.98,20.68,-8.78,177.17
43.145,0,16.40,62.86,498.66,20.67,-6.54,178.27
43.195,0,17.27,62.77,498.78,20.71,-7.44,176.91
43.244,0,17.10,62.58,498.18,20.41,-8.16,178.64
43.294,0,17.23,62.55,500.10,20.87,-6.98,177.13
43.344,0,17.19,62.42,498.30,20.84,-8.36,177.40
43.394,0,16.74,62.10,498.24,20.92,-8.60,176.87
43.443,0,16.74,62.10,498.24,20.92,-8.60,176.87
43.493,0,17.18,62.81,497.66,20.87,-8.90,177.55
43.543,0,17.22,63.16,500.05,20.88,-6.97,177.09
43.594,0,16.74,62.97,495.94,21.01,-8.73,177.15
43.645,0,16.68,63.26,497.58,20.62,-7.24,178.19
43.697,0,16.51,63.40,499.20,20.49,-7.49,178.61
43.746,0,16.27,63.63,498.17,20.87,-8.42,177.30
43.795,0,15.40,64.32,498.03,20.84,-7.53,178.50
43.845,0,12.57,65.81,496.06,20.49,-8.68,177.06
43.846,17,31.65,-23.25,106.25,-38.80,75.49,-93.04
43.896,0,10.56,67.36,497.10,20.17,-6.67,178.83
43.951,0,6.10,72.61,493.10,19.09,-7.65,178.59
44.004,0,12.72,75.59,488.71,19.31,-8.50,178.90
44.056,0,15.51,76.47,489.23,19.47,-8.43,177.40
44.109,0,21.03,77.85,484.98,19.86,-9.75,178.40
44.163,0,26.49,78.95,478.43,19.54,-11.27,178.53
44.214,0,29.68,79.63,478.01,19.52,-11.29,178.65
44.265,0,34.09,80.41,477.05,19.83,-11.56,177.91
44.321,0,36.56,80.51,472.85,20.15,-12.50,177.45
44.383,0,39.87,81.52,469.26,19.79,-12.89,178.26
44.436,0,42.43,82.42,468.98,19.32,-13.09,178.58
44.491,0,49.59,81.63,466.11,19.66,-13.20,178.13
44.544,0,52.88,81.00,464.86,19.85,-14.18,178.52
44.595,0,55.38,80.63,463.60,19.93,-14.68,177.76
44.648,0,59.54,80.97,465.93,20.34,-13.71,178.15
44.702,0,61.55,80.33,462.57,20.47,-15.30,177.61
44.756,0,64.02,80.17,462.50,20.79,-15.20,177.26
44.809,0,66.46,80.36,459.75,20.74,-15.85,177.93
44.861,0,66.81,80.70,459.69,20.69,-16.16,177.60
44.913,0,68.35,81.48,456.77,20.49,-16.96,177.87
44.966,0,70.60,82.66,457.36,20.54,-16.18,178.10
45.018,0,71.85,83.37,455.88,20.67,-16.68,177.36
45.071,0,73.06,83.95,455.11,20.76,-17.07,177.56
45.124,0,73.21,84.71,453.04,20.81,-17.21,178.30
45.177,0,72.96,85.40,452.65,20.79,-17.64,177.96
45.230,0,72.36,86.48,452.40,20.63,-17.09,178.29
45.280,0,72.56,86.87,454.10,20.55,-17.10,178.23
45.336,0,71.20,86.90,451.64,20.58,-17.00,178.69
45.391,0,70.35,87.37,451.92,20.43,-17.52,178.70
45.444,0,69.76,87.57,453.06,20.62,-16.76,177.94
45.498,0,69.85,87.50,452.64,20.53,-17.72,178.20
45.547,0,70.10,87.36,452.97,20.57,-17.27,178.50
45.599,0,70.27,87.08,454.11,20.65,-16.95,178.44
45.650,0,70.47,87.28,455.52,20.75,-16.49,178.32
45.705,0,68.76,86.81,453.81,20.44,-16.84,178.44
45.760,0,68.52,87.15,457.48,20.38,-15.67,178.54
45.813,0,67.75,86.93,457.88,20.53,-16.24,178.30
45.868,0,66.99,85.87,454.46,20.67,-17.10,178.40
45.923,0,67.18,86.01,455.26,20.72,-17.20,178.02
45.980,0,66.85,85.88,454.53,20.64,-17.06,178.51
46.008,0,66.83,85.97,457.31,20.86,-16.20,178.15
46.064,0,66.34,85.82,459.26,21.01,-16.01,177.66
46.117,0,66.43,85.68,458.46,20.96,-15.89,178.07
46.169,0,66.67,85.91,459.27,20.87,-14.94,178.34
46.221,0,66.37,85.57,458.56,20.55,-15.79,178.63
46.275,0,65.97,85.50,458.23,20.93,-16.01,178.22
46.327,0,65.68,85.52,459.09,20.61,-16.08,178.25
46.383,0,66.09,85.50,459.03,20.64,-16.11,178.14
46.441,0,66.75,85.34,459.75,20.89,-15.59,177.54
46.501,0,66.99,85.22,459.02,20.80,-15.40,178.08
46.555,0,68.79,85.46,460.75,21.05,-15.36,177.64
46.608,0,70.46,85.58,458.67,21.43,-16.24,177.44
46.661,0,66.46,86.06,455.12,20.88,-17.19,178.43
46.715,0,64.56,87.52,458.70,20.29,-15.32,179.31
46.770,0,55.34,90.50,455.02,20.17,-15.06,-179.32
46.824,0,36.29,102.69,446.79,21.45,-11.39,179.65
46.880,0,33.11,112.51,444.73,18.19,22.28,158.75
46.935,0,33.31,121.69,440.33,25.77,7.87,-174.60
48.477,17,424.70,688.93,2596.75,5.31,5.44,-127.62
