Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg)
16.875,,515.00,744.00,96.00,8.22,-5.44,161.89,2.00,772.00,620.00,70.00
16.924,,514.00,757.00,96.00,7.78,-4.58,158.60,2.00,772.00,620.00,70.00
16.974,,514.00,763.00,96.00,8.29,-5.94,162.90,2.00,772.00,620.00,70.00
17.023,,514.00,768.00,96.00,7.87,-5.22,160.38,2.00,772.00,620.00,70.00
17.068,,514.00,773.00,97.00,7.47,-4.78,158.08,2.00,772.00,620.00,70.00
17.113,,512.00,780.00,97.00,8.25,-5.41,159.58,2.00,772.00,620.00,70.00
17.175,,510.00,783.00,98.00,8.43,-4.50,157.36,2.00,772.00,620.00,70.00
17.224,,507.00,784.00,97.00,8.71,-6.99,160.48,2.00,772.00,620.00,70.00
17.273,,506.00,784.00,98.00,8.53,-5.39,159.53,2.00,772.00,620.00,70.00
17.330,,506.00,784.00,97.00,8.48,-4.49,161.45,2.00,772.00,620.00,70.00
17.388,,505.00,783.00,96.00,8.44,-0.22,-175.34,2.00,772.00,620.00,70.00
17.435,,504.00,781.00,97.00,8.70,0.94,-173.20,2.00,772.00,620.00,70.00
17.485,,504.00,781.00,97.00,9.08,-6.91,160.28,2.00,772.00,620.00,70.00
17.536,,504.00,780.00,97.00,8.73,-6.58,162.21,2.00,772.00,620.00,70.00
17.586,,503.00,781.00,97.00,8.95,-5.67,159.93,2.00,772.00,620.00,70.00
17.637,,502.00,781.00,97.00,9.31,-6.15,158.25,2.00,772.00,620.00,70.00
17.688,,501.00,783.00,96.00,8.78,-3.18,163.28,2.00,772.00,620.00,70.00
17.739,,499.00,788.00,95.00,9.08,-5.53,163.70,2.00,772.00,620.00,70.00
17.789,,498.00,791.00,95.00,9.09,-5.56,163.52,2.00,772.00,620.00,70.00
17.834,,496.00,795.00,95.00,8.80,0.27,-173.21,2.00,772.00,620.00,70.00
17.896,,492.00,805.00,94.00,9.45,1.63,-176.03,2.00,772.00,620.00,70.00
17.943,,491.00,810.00,95.00,10.08,-6.89,160.71,2.00,772.00,620.00,70.00
17.990,,490.00,816.00,94.00,11.62,-9.78,160.54,2.00,772.00,620.00,70.00
18.039,,492.00,832.00,96.00,12.29,-12.73,158.07,2.00,772.00,620.00,70.00
18.086,,493.00,840.00,94.00,8.48,7.05,-179.34,2.00,772.00,620.00,70.00
18.135,,493.00,848.00,95.00,7.94,11.91,178.90,2.00,772.00,620.00,70.00
18.184,,493.00,855.00,93.00,8.94,4.09,-178.63,2.00,772.00,620.00,70.00
18.233,,495.00,865.00,92.00,10.39,-10.35,165.21,2.00,772.00,620.00,70.00
18.284,,495.00,870.00,92.00,8.91,-3.01,164.17,2.00,772.00,620.00,70.00
18.333,,497.00,879.00,92.00,9.85,-9.38,164.88,2.00,772.00,620.00,70.00
18.383,,497.00,883.00,92.00,9.54,-5.11,164.65,2.00,772.00,620.00,70.00
18.433,,498.00,885.00,92.00,10.11,-10.17,166.98,2.00,772.00,620.00,70.00
18.481,,499.00,888.00,93.00,9.65,-5.91,160.84,2.00,772.00,620.00,70.00
