Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg)
27.688,0,65.14,-76.19,461.00,-12.64,6.52,-166.32
27.743,0,62.41,-75.63,463.09,-12.87,6.84,-168.24
27.799,0,61.90,-76.72,462.05,-13.01,4.48,-167.84
27.855,0,61.49,-76.21,461.91,-13.30,4.21,-169.62
27.916,0,61.08,-77.29,463.14,-13.36,4.14,-169.29
27.985,0,61.52,-76.17,460.50,-13.10,3.62,-174.67
28.040,0,63.44,-75.31,459.50,-12.28,7.76,-172.28
28.097,0,63.26,-75.11,458.42,-12.62,7.13,-168.27
28.152,0,62.75,-76.42,460.36,-12.93,4.92,-172.98
28.209,0,63.33,-76.25,459.69,-12.86,5.57,-169.96
28.267,0,64.08,-75.46,458.02,-12.87,4.53,-169.01
28.323,0,63.33,-76.13,460.32,-12.93,4.97,-173.00
28.380,0,62.48,-75.40,459.25,-13.42,4.07,-168.55
28.436,0,63.52,-75.45,456.90,-12.56,6.47,-167.54
28.494,0,63.97,-75.04,456.48,-12.61,7.08,-165.27
28.550,0,63.21,-76.37,457.93,-12.64,7.83,-165.78
28.607,0,64.64,-75.42,459.09,-13.24,1.97,-171.75
28.664,0,66.37,-74.59,455.30,-13.20,3.98,-167.65
28.719,0,68.88,-74.09,451.32,-12.10,6.84,-165.60
28.774,0,70.26,-74.79,451.73,-12.00,7.26,-166.96
28.830,0,71.49,-75.06,453.71,-11.58,7.96,-170.17
28.884,0,72.24,-74.02,451.85,-11.73,7.09,-168.88
28.940,0,72.16,-74.11,452.54,-11.14,8.77,-168.08
28.996,0,70.70,-74.12,451.37,-12.66,3.90,-167.92
29.051,0,71.27,-73.78,449.49,-12.52,5.18,-165.69
29.105,0,72.65,-74.07,449.52,-12.00,5.60,-167.74
29.162,0,72.51,-74.35,450.64,-11.84,7.02,-166.14
29.217,0,72.69,-74.26,450.46,-12.26,3.95,-168.81
29.272,0,72.86,-74.11,450.35,-12.11,5.48,-166.72
29.328,0,74.83,-72.76,447.26,-11.83,5.43,-165.41
29.383,0,74.72,-74.22,450.41,-12.46,5.01,-166.08
29.439,0,75.24,-73.85,448.33,-11.86,5.37,-167.02
29.496,0,76.09,-73.72,448.90,-11.34,7.55,-166.32
29.551,0,76.10,-73.25,450.37,-11.57,7.84,-164.42
29.607,0,75.28,-73.74,449.30,-12.11,3.79,-167.95
29.664,0,75.68,-73.00,447.19,-11.60,5.98,-166.30
29.718,0,76.18,-73.40,447.19,-11.38,7.21,-164.33
29.773,0,75.68,-73.95,448.56,-12.18,4.09,-166.18
29.827,0,75.88,-73.78,449.96,-11.77,4.85,-167.88
29.883,0,76.38,-72.73,447.94,-11.69,6.70,-164.11
29.938,0,75.91,-73.62,450.01,-12.17,3.41,-169.63
29.993,0,75.69,-74.34,449.35,-12.22,2.85,-167.81
30.056,0,75.80,-73.84,448.20,-11.86,5.44,-166.96
30.114,0,77.05,-73.12,447.57,-11.48,6.42,-167.51
30.170,0,76.88,-72.84,446.14,-11.50,6.26,-165.57
30.226,0,77.22,-72.94,448.14,-11.62,6.04,-168.08
30.280,0,78.48,-72.71,445.58,-11.68,5.05,-168.13
30.334,0,79.56,-73.42,447.29,-11.73,3.66,-167.07
30.389,0,81.36,-73.36,448.24,-12.56,-1.16,-167.67
30.446,0,83.53,-73.05,451.39,-12.22,-0.99,-168.21
30.501,0,84.52,-73.33,454.80,-12.62,-4.60,-168.30
30.556,0,83.61,-73.63,456.28,-13.76,-9.69,-168.47
30.612,0,83.05,-74.31,454.59,-15.24,-15.90,-167.45
30.667,0,84.39,-75.06,456.60,-15.31,-15.55,-165.48
30.724,0,86.32,-74.30,455.66,-15.57,-17.50,-165.23
30.781,0,88.63,-73.55,452.46,-15.81,-18.69,-164.98
30.839,0,90.23,-73.32,453.94,-15.40,-17.63,-165.38
30.896,0,91.72,-72.86,449.43,-14.88,-16.34,-165.02
30.953,0,92.40,-72.85,448.79,-14.49,-15.34,-165.68
31.010,0,92.53,-72.48,446.90,-14.60,-15.30,-165.08
31.068,0,92.65,-71.79,443.59,-14.31,-14.24,-164.00
31.124,0,92.02,-70.40,439.54,-13.50,-9.07,-163.33
31.180,0,89.94,-70.28,435.80,-13.62,-7.75,-164.44
31.234,0,89.25,-70.13,429.48,-13.68,-7.94,-161.68
31.291,0,86.06,-68.23,419.29,-11.66,2.06,-160.65
31.348,0,81.11,-66.06,408.44,-11.21,6.59,-159.00
31.403,0,77.56,-65.56,403.83,-10.37,8.15,-161.36
31.458,0,74.92,-65.85,403.20,-8.68,22.96,178.02
31.514,0,73.40,-66.33,403.80,-7.98,28.00,178.38
31.571,0,72.34,-66.56,402.21,-7.34,33.85,178.01
31.628,0,72.68,-66.10,401.34,-7.06,35.01,177.98
31.683,0,73.67,-66.85,403.55,-7.10,36.07,178.27
31.740,0,74.20,-66.29,400.46,-7.09,37.40,178.56
31.796,0,75.74,-66.03,400.99,-6.48,37.43,178.49
31.851,0,74.58,-65.93,398.56,-5.82,40.65,178.71
31.906,0,73.13,-65.82,396.61,-5.44,43.90,178.38
31.964,0,72.10,-64.08,394.19,-4.62,46.08,177.88
32.019,0,69.00,-62.10,390.23,-3.29,50.52,178.82
32.079,0,66.59,-60.94,387.49,-2.60,53.81,177.86
32.142,0,63.98,-59.96,384.47,-1.84,53.48,-180.00
32.208,0,63.59,-58.93,382.25,-1.55,53.86,-179.19
32.264,0,64.03,-59.33,385.22,-1.64,52.74,-179.47
32.321,0,64.44,-60.06,386.39,-2.25,49.32,-177.95
32.377,0,64.94,-59.36,385.32,-2.05,49.84,-178.35
32.434,0,64.46,-58.80,383.29,-2.37,50.59,-178.88
32.489,0,64.05,-59.51,384.82,-2.92,49.12,-178.99
32.546,0,64.18,-59.52,384.85,-2.88,49.14,-178.93
32.602,0,63.45,-58.81,383.59,-2.57,48.89,-178.01
32.660,0,63.81,-59.60,387.13,-3.22,47.23,-178.44
32.716,0,63.86,-59.00,384.38,-3.05,46.45,-177.74
32.773,0,63.56,-58.16,384.23,-2.47,46.97,-177.26
32.829,0,62.50,-58.34,383.88,-2.70,47.85,-177.67
32.885,0,62.40,-58.52,384.70,-3.10,46.24,-177.76
32.941,0,61.52,-57.74,381.34,-2.53,47.17,-176.72
32.999,0,60.57,-57.63,382.79,-2.30,47.90,-176.58
33.054,0,60.41,-58.30,385.21,-3.02,47.09,-177.37
33.113,0,59.33,-58.01,384.65,-2.92,45.69,-177.11
33.168,0,55.14,-56.99,383.37,-2.87,46.02,-176.08
33.226,0,48.98,-56.79,384.85,-3.48,45.15,-175.71
33.284,0,39.78,-55.72,383.66,-3.75,45.35,-174.55
33.341,0,30.88,-54.31,380.54,-3.85,47.08,-173.93
33.398,0,21.00,-53.00,380.12,-3.81,50.71,-173.70
33.454,0,15.76,-52.75,378.50,-4.05,52.38,-174.24
33.511,0,14.26,-51.76,375.44,-4.20,52.75,-173.66
33.567,0,15.56,-52.40,377.89,-4.10,51.53,-172.95
33.621,0,18.92,-53.11,379.35,-4.64,49.72,-173.62
33.677,0,21.74,-53.40,378.26,-4.89,47.93,-173.81
33.733,0,23.34,-52.70,377.07,-4.78,47.20,-173.20
33.787,0,23.48,-52.23,376.65,-4.11,49.12,-173.07
33.842,0,24.63,-52.76,376.89,-4.49,49.37,-174.22
33.897,0,26.54,-52.54,376.85,-4.18,48.14,-174.03
33.952,0,26.32,-52.38,376.25,-3.51,48.83,-172.98
34.007,0,25.75,-52.50,376.69,-4.09,49.43,-173.45
34.065,0,27.37,-52.62,376.65,-4.19,48.27,-173.28
34.123,0,28.41,-52.33,374.02,-3.93,47.90,-173.13
34.181,0,28.50,-52.47,375.86,-3.94,48.98,-173.41
34.244,0,30.08,-52.38,375.49,-3.32,49.09,-173.14
34.310,0,31.66,-52.00,375.21,-3.46,48.00,-173.40
34.367,0,33.56,-51.32,371.91,-3.07,47.44,-172.65
34.423,0,34.35,-50.77,371.66,-2.49,48.42,-172.75
34.480,0,36.07,-50.12,371.10,-2.71,47.19,-172.48
34.539,0,36.65,-49.52,368.75,-2.05,47.76,-172.05
34.596,0,36.54,-50.56,371.60,-2.16,48.18,-172.82
34.651,0,37.19,-50.95,370.99,-2.50,47.99,-172.91
34.706,0,37.68,-51.10,371.14,-2.60,46.76,-172.88
34.760,0,36.74,-51.80,374.61,-2.66,46.81,-172.88
34.815,0,36.26,-51.80,373.39,-3.11,47.35,-173.25
34.870,0,35.98,-52.31,372.86,-3.46,46.98,-172.94
34.928,0,36.94,-51.95,371.87,-2.71,46.91,-172.66
34.984,0,36.89,-51.63,370.88,-2.40,47.75,-172.53
35.041,0,37.75,-51.12,371.24,-2.51,48.19,-173.15
35.099,0,39.36,-50.48,370.34,-2.36,47.99,-173.11
35.155,0,39.23,-51.15,371.75,-2.83,47.07,-173.46
35.212,0,38.54,-51.97,371.85,-2.68,47.33,-172.87
35.269,0,38.52,-51.70,371.70,-2.75,46.95,-172.50
35.326,0,38.79,-51.79,372.58,-3.00,46.60,-173.43
35.382,0,38.22,-51.68,372.77,-2.57,47.35,-172.88
35.438,0,38.19,-51.27,371.98,-2.75,47.68,-173.00
35.495,0,38.78,-50.83,370.42,-1.94,47.92,-172.47
35.552,0,38.50,-51.80,372.69,-2.96,47.17,-173.65
35.609,0,37.99,-52.07,371.75,-2.61,47.51,-172.99
35.665,0,38.03,-51.80,373.18,-3.22,46.39,-173.29
35.722,0,37.70,-51.72,373.47,-2.84,46.74,-173.18
35.778,0,37.29,-51.47,373.00,-3.03,46.71,-173.49
35.833,0,37.01,-51.76,372.55,-2.60,46.85,-172.87
35.890,0,36.91,-50.75,370.00,-2.29,47.96,-172.42
35.947,0,36.82,-50.65,369.72,-1.61,48.60,-172.11
36.004,0,36.88,-50.80,370.28,-2.23,48.50,-173.00
36.060,0,36.82,-50.67,371.98,-2.82,47.32,-173.26
36.115,0,35.83,-50.45,370.44,-2.38,47.50,-172.68
36.171,0,35.06,-51.28,372.74,-2.97,47.11,-172.83
36.227,0,34.38,-51.07,370.02,-2.98,47.72,-172.82
36.282,0,34.87,-50.64,371.50,-2.51,47.95,-172.90
36.345,0,34.87,-50.98,372.67,-2.24,48.93,-173.02
36.414,0,34.76,-51.18,372.80,-2.90,48.10,-173.46
36.469,0,35.08,-51.43,372.97,-2.97,47.04,-172.83
36.525,0,35.74,-51.45,373.03,-2.95,47.32,-173.02
36.579,0,35.90,-52.01,372.81,-2.80,48.02,-173.11
36.635,0,36.55,-51.79,372.77,-2.95,47.10,-173.42
36.690,0,36.87,-51.00,373.06,-2.23,47.38,-172.97
36.745,0,36.65,-51.52,373.80,-2.73,48.18,-173.60
36.800,0,36.57,-51.84,373.53,-3.15,47.16,-173.91
36.856,0,36.61,-51.78,372.73,-2.91,47.32,-173.18
36.911,0,36.63,-51.70,373.01,-2.49,48.11,-173.06
36.967,0,36.79,-51.79,372.74,-2.94,47.55,-173.47
37.021,0,37.17,-51.14,371.88,-2.79,46.97,-173.17
37.077,0,37.44,-50.61,370.59,-2.42,47.46,-172.94
37.133,0,37.62,-50.97,372.33,-1.94,48.42,-172.70
37.189,0,37.83,-51.65,372.01,-2.65,48.05,-173.73
37.245,0,37.89,-51.52,373.70,-3.27,46.45,-174.00
37.300,0,36.39,-51.12,371.85,-2.77,47.49,-173.02
37.356,0,36.55,-51.33,372.86,-2.94,47.90,-173.51
37.410,0,36.97,-52.06,373.41,-3.11,47.45,-173.69
37.469,0,37.12,-51.51,370.77,-2.82,47.37,-173.11
37.524,0,37.06,-51.63,371.97,-2.73,46.93,-173.50
37.582,0,36.19,-51.16,371.62,-2.40,48.90,-173.68
37.634,0,36.13,-51.17,372.19,-2.64,48.39,-173.54
37.688,0,36.26,-51.34,372.94,-2.99,47.24,-173.69
37.742,0,35.85,-51.79,372.87,-2.87,47.80,-173.39
37.795,0,35.62,-52.08,373.61,-3.03,48.24,-173.87
37.850,0,36.21,-52.16,374.65,-2.91,47.31,-173.53
37.902,0,35.91,-52.06,373.47,-3.15,46.88,-173.67
37.956,0,35.41,-51.52,373.88,-3.22,47.33,-174.03
38.012,0,35.18,-51.53,374.00,-2.70,48.14,-173.75
38.066,0,34.89,-52.04,374.63,-2.90,47.58,-173.97
38.120,0,34.91,-52.44,375.44,-3.48,47.55,-174.20
38.173,0,34.03,-52.30,373.68,-2.96,48.21,-173.56
38.229,0,34.08,-51.82,373.62,-3.06,48.03,-173.48
38.283,0,34.99,-51.98,373.88,-3.04,48.28,-173.67
38.337,0,35.82,-52.00,374.37,-3.38,46.88,-173.79
38.391,0,35.53,-51.90,373.24,-3.55,46.85,-173.87
38.452,0,34.26,-51.44,371.79,-3.00,47.98,-173.03
38.515,0,33.47,-51.18,372.91,-2.86,48.30,-173.43
38.571,0,33.81,-51.76,374.04,-2.61,48.54,-173.48
38.571,17,481.50,-406.00,1283.27,-173.39,-13.73,78.78
38.625,0,34.00,-52.04,374.74,-3.28,47.99,-174.38
38.679,0,33.92,-52.36,375.77,-3.07,47.59,-173.78
38.679,17,455.97,-383.07,1211.19,-173.95,-14.64,77.97
38.733,0,33.63,-52.32,372.65,-3.13,48.12,-173.23
38.788,0,34.40,-52.23,374.43,-3.34,47.09,-173.76
38.844,0,34.87,-51.98,373.82,-3.15,47.06,-173.69
38.899,0,34.43,-51.56,373.05,-2.83,48.38,-173.40
38.951,0,34.43,-51.56,373.05,-2.83,48.38,-173.40
39.006,0,34.89,-51.44,372.93,-2.80,48.89,-173.81
39.060,0,35.79,-52.17,374.72,-2.90,47.86,-173.80
39.113,0,35.68,-52.04,372.98,-2.77,48.36,-173.51
39.167,0,35.94,-52.24,374.36,-3.31,47.31,-173.74
39.221,0,36.33,-52.65,376.45,-2.66,46.40,-173.20
39.274,0,36.30,-51.90,372.69,-3.25,47.87,-173.98
39.328,0,36.58,-52.07,373.02,-2.85,47.87,-174.19
39.384,0,36.77,-51.98,373.24,-2.42,48.49,-173.82
39.437,0,36.20,-51.90,372.23,-2.57,48.59,-174.08
39.489,0,36.00,-52.25,374.41,-3.31,47.51,-173.97
39.541,0,36.00,-52.48,374.37,-2.89,47.58,-173.77
39.596,0,36.44,-52.65,375.12,-3.13,47.47,-173.67
39.650,0,36.68,-52.76,376.30,-3.00,46.86,-173.78
39.703,0,36.14,-52.38,372.76,-2.74,48.08,-173.85
39.756,0,35.96,-52.29,374.62,-3.25,48.08,-174.56
39.810,0,35.88,-52.60,375.59,-3.10,47.69,-174.06
39.862,0,35.53,-52.70,373.84,-2.94,48.15,-173.72
39.915,0,35.73,-52.86,374.59,-3.17,48.02,-173.63
39.968,0,36.33,-53.25,376.37,-3.30,47.57,-174.34
40.022,0,36.93,-53.28,376.93,-3.20,46.57,-174.26
40.074,0,37.42,-53.07,375.90,-3.82,46.32,-174.37
40.127,0,37.08,-52.51,374.91,-3.55,46.52,-173.98
40.180,0,35.91,-52.05,373.42,-3.59,46.42,-173.88
40.233,0,33.94,-50.82,371.55,-3.69,45.29,-173.50
40.285,0,31.31,-49.67,368.59,-3.30,45.51,-172.64
40.340,0,28.65,-48.04,367.10,-2.52,46.93,-171.52
40.393,0,28.10,-47.29,364.81,-1.39,49.96,-171.60
40.446,0,29.39,-47.93,365.66,-1.55,50.17,-172.01
40.500,0,31.20,-49.44,368.87,-2.06,48.72,-173.23
40.561,0,31.97,-50.49,371.46,-2.98,47.33,-173.34
40.635,0,32.67,-51.50,373.75,-3.91,45.30,-172.72
40.692,0,33.91,-51.61,373.04,-4.07,45.57,-173.46
40.744,0,34.81,-50.65,370.20,-3.14,47.15,-173.57
40.798,0,35.40,-50.67,372.03,-2.89,46.71,-173.29
40.853,0,35.44,-50.16,369.58,-2.53,47.81,-173.17
40.907,0,36.18,-49.87,368.73,-2.32,48.06,-172.51
40.961,0,37.25,-50.11,369.95,-2.30,47.15,-172.74
41.014,0,37.71,-50.47,370.36,-2.51,46.54,-173.16
41.067,0,37.21,-50.74,369.43,-2.53,47.23,-172.70
41.119,0,36.05,-51.63,372.53,-3.39,46.64,-173.62
41.174,0,33.73,-52.32,374.24,-3.75,46.38,-174.09
41.228,0,30.23,-53.27,377.91,-4.13,46.40,-174.15
41.282,0,27.85,-53.65,377.44,-4.36,47.19,-173.98
41.336,0,26.19,-53.42,377.60,-4.34,47.73,-174.00
41.392,0,26.34,-53.27,377.35,-4.76,47.96,-174.44
41.446,0,28.95,-52.74,375.51,-3.29,48.36,-173.61
41.501,0,31.58,-52.89,375.52,-3.36,47.89,-173.66
41.554,0,35.05,-52.85,373.75,-4.01,47.24,-173.99
41.612,0,36.75,-52.30,372.28,-3.24,47.19,-173.07
41.665,0,37.56,-52.29,373.31,-3.11,47.13,-173.66
41.720,0,37.38,-51.79,372.73,-2.91,47.63,-173.43
41.775,0,36.61,-51.68,372.80,-2.85,48.15,-174.00
41.828,0,35.69,-52.06,373.06,-2.80,48.35,-173.97
41.882,0,34.25,-52.43,375.45,-3.44,48.07,-174.00
41.936,0,32.00,-52.52,374.25,-3.53,47.98,-173.35
41.990,0,31.26,-52.65,376.02,-4.07,47.30,-173.81
42.046,0,29.36,-52.95,375.36,-3.64,48.58,-173.55
42.100,0,27.03,-54.15,379.26,-4.68,48.73,-174.95
42.155,0,24.68,-55.22,382.65,-5.11,48.00,-175.19
42.211,0,22.53,-56.35,385.08,-5.68,48.04,-175.53
42.265,0,22.29,-56.14,384.13,-5.41,48.79,-175.04
42.319,0,25.33,-55.22,381.45,-5.25,48.26,-174.65
42.373,0,25.94,-55.18,382.38,-5.11,48.02,-174.58
42.428,0,28.48,-54.52,380.86,-4.82,47.45,-174.98
42.484,0,29.32,-54.29,379.23,-4.34,47.88,-174.37
42.544,0,28.60,-54.34,380.03,-4.55,48.25,-174.89
42.597,0,24.50,-55.69,382.55,-5.02,48.59,-174.91
42.649,0,23.22,-55.62,383.44,-5.25,49.04,-174.85
42.711,0,23.27,-55.72,383.28,-5.21,48.90,-174.98
42.772,0,23.39,-55.72,383.26,-5.23,48.52,-174.98
42.826,0,23.87,-55.76,382.29,-5.36,48.90,-175.03
42.880,0,28.73,-55.19,380.10,-4.38,48.62,-174.29
42.934,0,30.56,-54.93,381.06,-4.32,48.13,-174.71
42.990,0,29.69,-55.74,383.74,-4.61,47.53,-175.01
43.045,0,28.87,-55.60,382.52,-5.12,47.96,-175.01
43.099,0,27.76,-55.86,383.12,-5.34,47.91,-175.11
43.153,0,28.04,-55.23,381.32,-4.83,48.52,-174.27
43.209,0,31.28,-55.01,380.24,-4.01,49.40,-175.03
43.261,0,32.48,-55.58,382.84,-4.33,48.70,-175.35
43.317,0,32.88,-55.96,384.56,-4.88,47.57,-176.02
43.370,0,31.01,-56.76,384.79,-5.40,47.02,-175.70
43.424,0,28.06,-57.71,386.85,-6.43,45.92,-176.02
43.480,0,26.41,-57.89,387.82,-6.60,46.34,-175.83
43.533,0,27.02,-58.23,390.33,-6.89,46.21,-177.22
43.587,0,27.21,-57.99,388.71,-6.81,46.70,-176.98
43.639,0,27.55,-57.87,389.98,-6.31,46.61,-176.61
43.693,0,27.46,-57.74,387.06,-6.37,47.48,-176.45
43.747,0,28.21,-57.89,387.26,-5.98,46.34,-175.78
43.800,0,29.11,-57.73,386.92,-6.39,46.26,-176.19
43.853,0,29.64,-57.62,388.23,-5.88,46.40,-176.02
43.908,0,29.67,-57.51,388.63,-6.54,46.27,-176.98
43.961,0,29.11,-57.75,386.99,-6.39,47.09,-176.68
44.014,0,27.75,-57.96,388.53,-6.88,46.17,-176.85
44.068,0,27.59,-58.11,388.78,-6.43,46.37,-175.97
44.120,0,27.53,-57.94,388.01,-6.17,46.95,-176.08
44.174,0,28.28,-57.68,389.06,-6.08,47.12,-176.55
44.227,0,30.20,-58.38,389.79,-6.31,46.36,-177.27
44.280,0,31.61,-59.44,393.81,-7.12,43.23,-177.55
44.333,0,31.24,-60.02,392.81,-7.84,42.08,-177.05
44.388,0,30.65,-61.37,395.21,-9.10,40.01,-176.73
44.440,0,30.74,-61.34,396.25,-8.95,39.35,-176.34
44.496,0,30.84,-61.22,394.52,-8.86,39.74,-177.34
44.556,0,30.16,-60.75,394.74,-8.87,40.36,-177.61
44.610,0,27.71,-60.56,394.11,-8.61,41.70,-177.76
44.663,0,25.46,-60.50,395.15,-8.80,42.33,-177.32
44.715,0,26.05,-60.06,393.89,-7.98,43.51,-177.29
44.766,0,26.54,-60.04,393.71,-8.37,43.96,-177.50
44.824,0,28.26,-60.24,395.65,-8.11,42.30,-177.61
44.888,0,28.19,-60.47,393.88,-8.02,42.37,-177.32
44.941,0,27.53,-61.14,395.85,-8.03,42.13,-177.47
44.996,0,26.22,-61.46,395.92,-8.99,41.50,-178.30
45.050,0,18.99,-61.38,394.67,-9.38,42.14,-178.01
45.104,0,12.92,-60.72,394.75,-9.74,43.71,-178.34
45.158,0,8.21,-60.59,396.19,-9.62,44.16,-178.09
45.216,0,4.74,-59.68,394.47,-9.57,44.19,-177.85
45.269,0,2.53,-57.96,391.99,-9.01,46.23,-176.61
45.322,0,3.53,-57.74,393.28,-8.92,46.21,-177.25
45.376,0,4.60,-57.95,394.22,-9.17,45.96,-177.76
45.430,0,5.71,-58.12,393.57,-9.51,44.94,-178.24
45.483,0,4.44,-58.27,395.60,-9.62,43.76,-177.22
45.536,0,0.70,-57.84,394.66,-9.97,44.63,-176.53
45.589,0,-1.73,-57.55,395.24,-10.07,45.61,-177.32
45.642,0,-2.56,-58.25,399.08,-10.18,44.76,-177.88
45.696,0,-7.56,-58.53,401.86,-11.46,43.66,-179.31
45.748,0,-11.53,-59.15,404.04,-12.12,43.94,-179.29
45.802,0,-13.38,-59.46,406.18,-12.29,44.61,-179.43
45.855,0,-14.00,-60.19,407.65,-12.67,44.04,-179.67
45.911,0,-14.57,-60.82,409.65,-13.25,43.18,179.62
45.963,0,-15.70,-61.00,410.43,-13.50,43.07,179.54
46.016,0,-17.72,-61.14,411.00,-13.77,43.31,179.84
46.068,0,-18.31,-60.74,409.65,-13.96,43.79,179.53
46.120,0,-18.53,-61.36,412.01,-13.95,43.00,179.63
46.175,2,163.16,-37.43,402.99,4.96,25.54,160.62
46.175,0,-19.12,-61.37,412.11,-13.95,43.12,179.44
46.229,2,152.49,-36.18,382.89,3.47,16.22,-148.67
46.229,0,-20.50,-61.36,412.50,-14.21,43.49,179.75
46.282,2,149.82,-37.97,385.92,4.34,26.61,161.39
46.282,0,-20.86,-60.92,410.45,-14.23,44.33,179.44
46.335,2,149.52,-38.27,393.14,2.50,14.25,-150.15
46.335,0,-20.37,-61.78,413.98,-14.08,43.13,179.37
46.388,2,149.38,-39.53,399.15,2.57,12.98,-151.48
46.388,0,-19.76,-61.52,411.79,-14.57,43.39,179.02
46.443,2,147.71,-40.53,404.91,2.63,12.45,-152.28
46.444,0,-19.33,-61.47,412.35,-14.19,43.27,179.34
46.495,2,146.15,-41.34,411.86,2.53,11.72,-153.92
46.496,0,-18.55,-61.87,412.41,-14.14,42.92,179.82
46.549,2,143.89,-40.24,414.68,2.38,11.42,-154.28
46.550,0,-17.75,-61.29,410.23,-14.08,43.13,179.60
46.602,2,141.43,-39.70,419.24,2.07,8.97,-156.26
46.603,0,-17.03,-61.94,411.55,-13.90,43.08,179.90
46.655,2,139.59,-38.33,424.62,2.05,10.65,-157.01
46.655,0,-16.84,-61.45,411.71,-13.91,42.44,179.67
46.707,2,138.32,-37.92,426.68,1.58,9.00,-157.81
46.707,0,-17.02,-61.27,409.68,-13.87,43.55,179.64
46.759,2,137.51,-38.09,429.80,1.44,8.30,-158.55
46.760,0,-16.62,-61.65,410.98,-13.68,43.25,-179.83
46.811,2,137.08,-37.79,432.46,1.75,10.00,-157.83
46.811,0,-16.04,-61.49,411.14,-14.27,42.52,179.56
46.862,2,137.67,-38.37,437.19,1.80,9.50,-159.69
46.863,0,-15.60,-61.79,409.65,-13.74,42.48,179.80
46.915,2,138.10,-38.38,438.13,1.76,10.52,-159.50
46.915,0,-15.56,-61.27,408.41,-13.96,43.02,179.85
46.978,2,138.62,-38.36,437.46,1.56,8.97,-160.65
46.978,0,-15.71,-61.24,409.04,-13.59,43.01,179.97
47.035,2,139.51,-38.41,435.18,1.73,9.32,-160.19
47.036,0,-16.18,-61.93,411.52,-13.85,42.56,-179.83
47.089,2,142.61,-36.66,426.56,2.31,13.46,-158.01
47.089,0,-16.78,-61.28,410.19,-14.07,43.05,179.81
47.143,2,174.76,-27.97,428.57,4.30,26.77,-160.05
47.144,0,-19.45,-61.93,413.67,-14.64,43.18,179.43
47.197,0,-21.45,-62.15,414.65,-14.92,43.56,178.69
47.250,0,-22.27,-62.58,416.67,-14.91,42.56,179.01
47.302,0,-22.01,-62.32,415.39,-15.11,42.91,178.88
47.354,0,-20.97,-62.33,414.23,-14.83,43.06,179.84
47.407,0,-18.79,-62.31,413.64,-14.60,42.82,179.89
47.460,0,-16.59,-62.12,411.87,-13.92,43.28,179.66
47.513,0,-15.99,-61.78,409.63,-13.82,43.69,179.69
47.567,0,-12.26,-59.97,404.80,-12.41,45.96,179.73
47.621,0,-10.97,-59.43,404.27,-11.80,46.32,-179.07
47.674,0,-10.02,-59.44,404.31,-11.82,46.24,-179.30
47.728,0,-10.46,-60.55,406.93,-12.46,45.27,179.93
47.781,0,-10.95,-60.98,408.93,-12.49,44.32,179.77
47.836,0,-16.11,-62.10,413.03,-13.79,43.23,179.90
47.888,0,-17.24,-61.29,410.27,-14.17,44.43,179.47
47.941,0,-16.89,-62.19,413.16,-14.46,43.81,178.99
47.996,0,-15.73,-62.35,413.38,-14.45,43.48,178.98
48.050,0,-15.54,-62.36,413.41,-14.45,43.29,178.76
48.105,0,-15.20,-62.62,415.17,-14.46,42.68,179.26
48.159,0,-13.69,-61.95,410.35,-14.07,43.39,179.77
48.212,0,-12.39,-62.26,410.20,-13.42,43.75,179.82
48.266,0,-10.00,-61.73,409.67,-13.27,43.94,179.76
48.319,0,-9.35,-61.74,409.66,-13.25,43.60,179.78
48.377,0,-6.05,-61.47,408.71,-12.43,43.71,-179.78
48.431,0,-4.55,-61.34,406.07,-12.63,42.71,-179.55
48.485,0,-5.08,-61.51,408.07,-12.72,42.33,-179.58
48.538,0,-5.57,-61.32,406.02,-12.66,43.02,-179.59
48.593,0,-6.75,-61.76,408.08,-12.73,43.42,-179.58
48.647,0,-6.83,-62.00,409.28,-12.56,43.51,-179.49
48.700,0,-4.84,-62.20,409.61,-12.63,43.89,179.74
48.753,0,-4.65,-62.22,410.17,-12.84,43.15,179.68
48.808,0,-4.05,-62.03,408.08,-12.67,42.90,-179.52
48.860,0,-3.99,-62.00,409.16,-12.56,42.58,-179.52
48.915,0,-3.85,-61.99,407.38,-12.49,43.29,-179.52
48.968,0,-3.72,-62.16,406.89,-12.44,43.87,-179.45
49.025,0,-3.54,-62.09,408.46,-12.33,43.47,-179.87
49.085,0,-3.80,-61.84,408.48,-12.35,43.42,-179.91
49.148,0,-3.47,-61.30,406.66,-12.33,43.50,-179.75
49.202,0,-2.12,-61.84,407.21,-12.47,42.91,-179.72
49.255,0,-0.71,-61.88,404.98,-12.36,43.02,-179.25
49.309,0,1.53,-62.10,405.01,-11.74,42.76,-179.45
49.362,0,1.15,-61.87,405.59,-11.99,42.59,-179.34
49.415,0,-0.31,-62.02,407.91,-12.68,41.63,-179.55
49.470,0,-1.92,-62.10,407.20,-12.45,42.72,-179.92
49.523,0,-3.86,-62.79,409.20,-12.48,42.61,-179.85
49.578,0,-5.10,-63.19,410.95,-12.94,42.26,179.79
49.632,0,-5.10,-63.37,411.72,-13.15,41.63,179.96
49.684,0,-4.75,-62.06,407.45,-13.08,43.03,-179.92
49.739,0,-3.78,-61.87,406.59,-12.86,43.13,-179.87
49.792,0,-2.82,-62.35,407.61,-12.61,42.07,-179.22
